"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)","Media notes","Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,mediaDownloadUrl,report_as
93675,Audio,"Phaethon rubricauda","Red-tailed Tropicbird",,"Linda Macaulay",9/29/1998,1998,9,29,1000,Madagascar,MG,,,"Ifaty -  Anakao, South Of Tulear 1 Hr By Boat",-23.0833,43.6667,,Juvenile – 1,Call,"Not Used",,,,,,,,S23688283,,,,"NOTES: Tech Note: HPF@250. mf. Other Behaviors: Establish Parent Young Contact, Beg. Habitat: Beach.",,,,,"Phaethon rubricauda",rettro,Species,6492.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93675","https://ebird.org/view/checklist/S23688283","https://ebird.org/species/rettro",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rettro
93674,Audio,"Phaethon rubricauda","Red-tailed Tropicbird",,"Linda Macaulay",9/29/1998,1998,9,29,1000,Madagascar,MG,,,"Ifaty -  Anakao, South Of Tulear 1 Hr By Boat",-23.0833,43.6667,,Adult – 1,"Call; Flying","Not Used",,,,,,,,S23688283,,,,"NOTES: Tech Note: HPF@250. mf. Other Behaviors: Establish Parent Young Contact, Care For Young. Habitat: Beach.",,,,,"Phaethon rubricauda",rettro,Species,6492.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93674","https://ebird.org/view/checklist/S23688283","https://ebird.org/species/rettro",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rettro
93673,Audio,"Phaethon rubricauda","Red-tailed Tropicbird",,"Linda Macaulay",9/29/1998,1998,9,29,1000,Madagascar,MG,,,"Ifaty -  Anakao, South Of Tulear 1 Hr By Boat",-23.0833,43.6667,,"Adult Male – 1","Call; Courtship, Display, or Copulation","Not Used",,,,,,,,S23688283,,,,"NOTES: Tech Note: HPF@250. mf. Number of individuals=AM1AU1-2;. Other Behaviors: Mate, Emit Alarm, Perform Visual Display, Incubate. Habitat: Beach.",,,,,"Phaethon rubricauda",rettro,Species,6492.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93673","https://ebird.org/view/checklist/S23688283","https://ebird.org/species/rettro",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",rettro
93670,Audio,"Coracopsis vasa","Greater Vasa Parrot",,"Linda Macaulay",9/29/1998,1998,9,29,810,Madagascar,MG,,,"Ifaty - Spiny Forest",-23.0833,43.6667,,Unknown – 2,"Call; Flying","Not Used",,,,,,,,S38793533,,,,"NOTES: Tech Note: HPF@250. mf. Habitat: Forest.",,,,,"Coracopsis vasa",vaspar1,Species,11515.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93670","https://ebird.org/view/checklist/S38793533","https://ebird.org/species/vaspar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",vaspar1
93668,Audio,"Xenopirostris xenopirostris","Lafresnaye's Vanga",,"Linda Macaulay",9/29/1998,1998,9,29,0,Madagascar,MG,,,"Ifaty - Spiny Forest",-23.0833,43.6667,,Adult – 2,Call,Unspecified,,,,,,,,S38793533,,,,"Breeding status: territorial
Tech Note: HPF@250. mf. Habitat: Forest.",,,,,"Xenopirostris xenopirostris",lafvan1,Species,17899.0,,,3.0,4,committed,archive,"https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93668","https://ebird.org/view/checklist/S38793533","https://ebird.org/species/lafvan1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",lafvan1
93666,Audio,"Nesillas lantzii","Subdesert Brush-Warbler",,"Linda Macaulay",9/29/1998,1998,9,29,500,Madagascar,MG,,,"Ifaty - Spiny Forest",-23.0833,43.6667,,Unknown – 1,Call,Unspecified,,,,,,,,S38793533,,,,"Tech Note: HPF@250. mf. Habitat: Forest.",,,,,"Nesillas lantzii",subbrw1,Species,23892.0,,,3.0,4,committed,archive,"https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93666","https://ebird.org/view/checklist/S38793533","https://ebird.org/species/subbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",subbrw1
93664,Audio,"Dicrurus forficatus","Crested Drongo",,"Linda Macaulay",9/28/1998,1998,9,28,1755,Madagascar,MG,,,"Ifaty - By Hotel",-23.0833,43.6667,,Unknown – 1,Call,Unspecified,,,,,,,,S23688285,,,,"Tech Note: HPF@250. mf.",,,,,"Dicrurus forficatus",credro1,Species,19432.0,,,3.0,4,committed,archive,"https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93664","https://ebird.org/view/checklist/S23688285","https://ebird.org/species/credro1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",credro1
93647,Audio,"Coua cristata pyropyga","Crested Coua (Chestnut-vented)",,"Linda Macaulay",9/28/1998,1998,9,28,600,Madagascar,MG,,,Ifaty,-23.0833,43.6667,,,Call,Unspecified,,,,,,,,S38793468,,,,"NOTES: HPF@250Hz. mf
Notes: 3 calling in sequence. Number of individuals=UUc3;. Habitat: Desert, Subtropical Desert.",,,,,"Coua cristata",crecou3,Group,2968.0,,,3.0,4,committed,archive,"https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93647","https://ebird.org/view/checklist/S38793468","https://ebird.org/species/crecou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",crecou1
93641,Audio,"Coua ruficeps olivaceiceps","Red-capped Coua (Green-capped)",,"Linda Macaulay",9/27/1998,1998,9,27,745,Madagascar,MG-U,Toliara,,"Rd Along Coast Between Table Mtn And St. Augustin, Mangrove Bay",-23.5,43.75,,Unknown – 2,Song,"Not Used",,,,,,,,S23688289,,,,"Habitat: Desert, Subtropical Desert.",,,,,"Coua ruficeps",reccou3,Group,2959.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93641","https://ebird.org/view/checklist/S23688289","https://ebird.org/species/reccou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",reccou1
93638,Audio,"Hypsipetes madagascariensis","Madagascar Bulbul",,"Linda Macaulay",9/27/1998,1998,9,27,715,Madagascar,MG-U,Toliara,,"Rd Along Coast Between Table Mtn And St. Augustin, Mangrove Bay",-23.5,43.75,,Unknown – 3,,"Not Used",,,,,,,,S23688289,,,,"NOTES: Sound category: not indicated on tape, in notes. Habitat: Desert, Subtropical Desert.",,,,,"Hypsipetes madagascariensis",madbul1,Species,23280.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93638","https://ebird.org/view/checklist/S23688289","https://ebird.org/species/madbul1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbul1
93637,Audio,"Copsychus albospecularis pica","Madagascar Magpie-Robin (White-winged)",,"Linda Macaulay",9/27/1998,1998,9,27,800,Madagascar,MG-U,Toliara,,"Rd Along Coast Between Table Mtn And St. Augustin, Mangrove Bay",-23.5,43.75,,Unknown – 1,Song,"Not Used",,,,,,,,S23688289,,,,"NOTES: Tech Note: HPF@250Hz. mf. Habitat: Desert, Subtropical Desert.",,,,,"Copsychus albospecularis",madmar3,Group,27876.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93637","https://ebird.org/view/checklist/S23688289","https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
93635,Audio,"Nesillas lantzii","Subdesert Brush-Warbler","Coua cursor -- Running Coua","Linda Macaulay",9/27/1998,1998,9,27,800,Madagascar,MG-U,Toliara,,"Rd Along Coast Between Table Mtn And St. Augustin, Mangrove Bay",-23.5,43.75,,Unknown – 1,Call,"Not Used",,,,,,,,S23688289,,,,"NOTES: Tech Note: HPF@250Hz. mf. Habitat: Desert, Subtropical Desert.",,,,,"Nesillas lantzii",subbrw1,Species,23892.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93635","https://ebird.org/view/checklist/S23688289","https://ebird.org/species/subbrw1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",subbrw1
93630,Audio,"Coua gigas","Giant Coua",,"Linda Macaulay",9/26/1998,1998,9,26,720,Madagascar,MG-U,Toliara,,"Ranomafana National Park; Zombitze Forest",-21.1667,44.5,755,Unknown – 1,Call,Used,,,,,,,,S23688287,,,,"NOTES: Notes: Bird not in forest
Tech Note: HPF@0Hz. mf. Response to playback: Different song. Habitat: Forest, Edge.",,,,,"Coua gigas",giacou1,Species,2963.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93630","https://ebird.org/view/checklist/S23688287","https://ebird.org/species/giacou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",giacou1
93624,Audio,"Copsychus albospecularis inexspectatus","Madagascar Magpie-Robin (White-bellied)",,"Linda Macaulay",9/26/1998,1998,9,26,0,Madagascar,MG-U,Toliara,,"Ranomafana National Park; Zombitze Forest",-21.1667,44.5,755,Unknown – 1,Song,"Not Used",,,,,,,,S23688287,,,,"NOTES: Tech Note: HPF@250Hz. mf. Habitat: Forest, Thicket/Brush.",,,,,"Copsychus albospecularis",madmar2,Group,27875.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93624","https://ebird.org/view/checklist/S23688287","https://ebird.org/species/mamrob1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mamrob1
93622,Audio,,Environmental,,"Linda Macaulay",9/26/1998,1998,9,26,0,Madagascar,MG-U,Toliara,,"Ranomafana National Park; Zombitze Forest",-21.1667,44.5,755,,,Unspecified,,,,,,,,,,,,"Subtitle: Dawn Chorus. NOTES: Tech Note: HPF@0Hz. mf. Habitat: Forest, Thicket/Brush.",,,,,,,Species,,,,3.0,4,committed,"archive; environmental","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93622",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",
93620,Audio,Unidentified,Unidentified,,"Linda Macaulay",9/26/1998,1998,9,26,330,Madagascar,MG-U,Toliara,,"Ranomafana National Park; Zombitze Forest",-21.1667,44.5,755,Unknown – 1,Call,Unspecified,,,,,,,,,,,,"NOTES: Tech Note: HPF@250Hz. mf
No notes about this sound. 
fruit bat?. Habitat: Forest, Thicket/Brush.",,,,,,,Species,900050.0,,,3.0,4,committed,archive,"https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93620",,,false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",t-12028216
93618,Audio,"Athene superciliaris","White-browed Owl","Caprimulgus madagascariensis -- Madagascar Nightjar","Linda Macaulay",9/26/1998,1998,9,26,330,Madagascar,MG-U,Toliara,,"Ranomafana National Park; Zombitze Forest",-21.1667,44.5,755,Unknown – 1,Call,Used,,,,,,,,S23688287,,,,"NOTES: Response to playback: Actually response to another owl that responded to playback. Perched. Barking call.
Habitat: very dry forest
Tech Note: HPF@250Hz. mf. Habitat: Forest, Thicket/Brush.",,,,,"Athene superciliaris",whbowl1,Species,8543.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93618","https://ebird.org/view/checklist/S23688287","https://ebird.org/species/whbowl1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",whbowl1
93611,Audio,"Coua caerulea","Blue Coua",,"Linda Macaulay",9/25/1998,1998,9,25,930,Madagascar,MG-U,Toliara,,"15.0 km NW of Ranomafana National Park; Volparara",-21.1667,47.4167,1035,Unknown – 1,,"Not Used",,,,,,,,S23687992,,,,"NOTES: Tech Note: HPF@250Hz. mf. Habitat: Forest, Edge.",,,,,"Coua caerulea",blucou1,Species,2956.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93611","https://ebird.org/view/checklist/S23687992","https://ebird.org/species/blucou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blucou1
93609,Audio,"Ploceus nelicourvi","Nelicourvi Weaver",,"Linda Macaulay",9/25/1998,1998,9,25,815,Madagascar,MG-U,Toliara,,"15.0 km NW of Ranomafana National Park; Volparara",-21.1667,47.4167,1035,Unknown – 1,"Call; Courtship, Display, or Copulation; Foraging or Eating","Not Used",,,,,,,,S23687992,,,,"NOTES: Tech Note: HPF@250Hz. mf. Social Context: Mixed. Habitat: Forest, Creek.",,,,,"Ploceus nelicourvi",nelwea1,Species,33768.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93609","https://ebird.org/view/checklist/S23687992","https://ebird.org/species/nelwea1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",nelwea1
93608,Audio,"Hartertula flavoviridis","Wedge-tailed Jery",,"Linda Macaulay",9/25/1998,1998,9,25,815,Madagascar,MG-U,Toliara,,"15.0 km NW of Ranomafana National Park; Volparara",-21.1667,47.4167,1035,Unknown – 1,"Courtship, Display, or Copulation; Foraging or Eating; Song","Not Used",,,,,,,,S23687992,,,,"NOTES: Tech Note: HPF@250Hz. mf. Social Context: Troop, Mixed. Habitat: Forest, Creek.",,,,,"Hartertula flavoviridis",wetjer2,Species,24228.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93608","https://ebird.org/view/checklist/S23687992","https://ebird.org/species/wetjer2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",wetjer2
93605,Audio,"Bradypterus brunneus","Brown Emutail",,"Linda Macaulay",9/25/1998,1998,9,25,700,Madagascar,MG-U,Toliara,,"15.0 km NW of Ranomafana National Park; Volparara",-21.1667,47.4167,1035,Unknown – 1,Call,Used,,,,,,,,S23687992,,,,"NOTES: Tech Note: HPF@250Hz. mf
Notes: This D. brunneus may be a different species from those seen in Perinet and Masaola - song and color differ.
Individual seen with nesting material. Other Behaviors: Emit Alarm. Habitat: Swamp.",,,,,"Bradypterus brunneus",bretai1,Species,24120.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/NDI5MTM3",,,"https://macaulaylibrary.org/asset/93605","https://ebird.org/view/checklist/S23687992","https://ebird.org/species/bretai1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",bretai1
93599,Audio,"Newtonia brunneicauda","Common Newtonia",,"Tom Schulenberg",10/10/1989,1989,10,10,730,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Song,Used,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"Number of individuals=UM1+;.",,,,,"Newtonia brunneicauda",comnew1,Species,17865.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93599",,"https://ebird.org/species/comnew1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comnew1
93598,Audio,"Coua caerulea","Blue Coua",,"Tom Schulenberg",10/10/1989,1989,10,10,710,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Call,Used,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Cut located on unlabeled side of Tape 21.",,,,,"Coua caerulea",blucou1,Species,2956.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93598",,"https://ebird.org/species/blucou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blucou1
93596,Audio,"Hypsipetes madagascariensis","Madagascar Bulbul",,"Tom Schulenberg",10/10/1989,1989,10,10,625,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,Unknown – 2,Call,"Not Used",,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Cut located on unlabeled side of Tape 21.",,,,,"Hypsipetes madagascariensis",madbul1,Species,23280.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93596",,"https://ebird.org/species/madbul1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madbul1
93595,Audio,"Lophotibis cristata","Madagascar Ibis",,"Tom Schulenberg",10/10/1989,1989,10,10,610,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Call,Used,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Cut located on unlabeled side of Tape 21.",,,,,"Lophotibis cristata",madibi1,Species,7217.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93595",,"https://ebird.org/species/madibi1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",madibi1
93594,Audio,"Coua caerulea","Blue Coua",,"Tom Schulenberg",10/10/1989,1989,10,10,0,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Call,"Not Used",,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Cut located on unlabeled side of Tape 21.",,,,,"Coua caerulea",blucou1,Species,2956.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93594",,"https://ebird.org/species/blucou1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blucou1
93592,Audio,"Terpsiphone mutata","Madagascar Paradise-Flycatcher","Centropus toulou -- Madagascar Coucal","Tom Schulenberg",10/10/1989,1989,10,10,515,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Song,"Not Used",,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Announcement for cut on unlabeled side of Tape 21.",,,,,"Terpsiphone mutata",mapfly1,Species,19830.0,,,3.0,4,committed,"archive; no_playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93592",,"https://ebird.org/species/mapfly1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",mapfly1
93587,Audio,"Coracopsis nigra","Lesser Vasa Parrot","Cinnyris sovimanga -- Souimanga Sunbird","Tom Schulenberg",10/9/1989,1989,10,9,710,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Call,Unspecified,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,,,,,,"Coracopsis nigra",blapar1,Species,11519.0,,,3.0,4,committed,archive,"https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93587",,"https://ebird.org/species/blapar1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",blapar1
93586,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)","Coracopsis nigra -- Lesser Vasa Parrot","Tom Schulenberg",10/9/1989,1989,10,9,710,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Song,Unspecified,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,,,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,3.0,4,committed,archive,"https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93586",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
93585,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)",,"Tom Schulenberg",10/9/1989,1989,10,9,630,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,"Call; Foraging or Eating; Song",Used,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,,,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,3.0,4,committed,"archive; playback","https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93585",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
93584,Audio,"Neomixis tenella","Common Jery",,"Tom Schulenberg",10/9/1989,1989,10,9,0,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,,Unspecified,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,,,,,,"Neomixis tenella",comjer1,Species,24240.0,,,3.0,4,committed,archive,"https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93584",,"https://ebird.org/species/comjer1",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",comjer1
93583,Audio,"Cinnyris sovimanga sovimanga","Souimanga Sunbird (Yellow-bellied)",,"Tom Schulenberg",10/9/1989,1989,10,9,0,Madagascar,MG-U,Toliara,,"Manafiafy Forest, 1.5 Km Nw Manafiafy (st. Luce)",-24.7833,47.2,20,,Song,Unspecified,,,,"SONY TCM-5000","Sennheiser ME 80",,,,,,,"NOTES: Same announcement copied for LNS 93582-98584.",,,,,"Cinnyris sovimanga",sousun5,Group,29301.0,,,3.0,4,committed,archive,"https://ebird.org/profile/MTM1NjE3",,,"https://macaulaylibrary.org/asset/93583",,"https://ebird.org/species/sousun2",false,"https://cdn.download.ams.birds.cornell.edu/api/v1/asset/",sousun2
